Template_ID,Cluster_ID,Month_ID,Event_Type,Valid_From,Peak_At,Valid_To,Carryover_Flag,Participating_Planets,Sign_Signature,Aspect_Signature,Max_Orb,Min_Planet_Count,Moon_Eligibility,Anchor_Planet,Anchor_Solar_House,Anchor_Natal_House,Personalization_Mode,House_Token_Planets,Date_Source,Date_Key,Date_Precision,Selection_Group,Supersedes_Cluster_IDs,Section_Order,Priority,Title,Paragraph_Template,Tags,Active_Flag
2026_08_SUN_JUPITER_CARRYOVER_S03_N10,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,3,10,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,発信力を仕事上の役割へ結びつける時,{event_date}から続く自信が、会議、発表、仕事上の文章を通して専門性や展望を伝える力として月初に残ります。将来の可能性を確定した成果のように話すと、責任だけが先に増えやすいでしょう。実績、提案、未確認の見通しを分け、相手が判断できる形へ整えてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S03_N11,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,3,11,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,情報交換から未来の仲間を広げる時,{event_date}から続く明るい余韻が、友人、チーム、オンライン上の会話を広げ、新しい仲間や構想へつながる力として月初に残ります。盛り上がった案を全員の合意や参加の約束と受け取ると、役割のない計画が増えやすいでしょう。面白い案を残し、参加者と最初の作業を後から確かめてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S03_N12,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,3,12,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,静かな思考から残したい言葉を拾う時,{event_date}から続く拡大感が、夢、記憶、ふと浮かぶ言葉を結び直し、人に見せていない考えを育てる時間として月初に残ります。すべてを意味のある予感や答えと考えると、思考が散りやすいでしょう。通知から離れて書き留め、繰り返し心に残る内容だけを後で言葉にしてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N01,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,1,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,安心できる場所から自分らしさを育てる時,{event_date}から続く明るい余韻が、住まいや家族の中で自分らしく過ごし、安心できる土台を作る意欲として月初に残ります。理想の自分と居場所を一度に変えようとすると、今必要な休息や家族のペースを見落としやすいでしょう。自分が落ち着ける条件を言葉にし、今の家で試せる変更から始めてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N02,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,2,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家と暮らしを支える資源を見直す時,{event_date}から続く豊かさへの感覚が、住居費、家に残す物、家族を支える資源を見直す力として月初に残ります。理想の住環境へ期待が膨らむほど、維持費や生活資金を小さく見積もりやすいでしょう。現在の数字を確認し、長く安心を支える支出と後回しにできる支出を分けてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N03,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,3,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家族との明るい会話を暮らしへ生かす時,{event_date}から続く前向きな余韻が、家族との会話や住まいに関する連絡を明るくし、暮らしを整える力として月初に残ります。思いや昔の話を一度に広げると、今決めるべき予定や手続きが見えにくくなるでしょう。気持ちを共有する時間と、書類や費用を確認する時間を分けてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N04,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,4,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,心の土台と住まいを豊かに整える時,{event_date}から続く拡大感が、住まい、家族、心のよりどころを見直し、自分なりの安心を育てる意欲として月初に残ります。希望をすべて暮らしの計画へ入れると、家族それぞれの都合や費用を見落としやすいでしょう。残したい習慣と変えたい条件を分け、次の一歩だけを具体化してください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N05,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,5,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家庭の中に遊びと創造の余白を作る時,{event_date}から続く明るい余韻が、家での創作、子どもとの時間、家族で楽しむ遊びを増やす力として月初に残ります。楽しい案をすべて予定へ入れると、家庭の余白や休む時間まで埋まりやすいでしょう。家族それぞれの好みを聞き、無理なく続く楽しみを一つ選んでください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N06,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,6,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家事と生活習慣を無理なく整える時,{event_date}から続く前向きな感覚が、家事、在宅作業、家族への世話を効率よく整える意欲として月初に残ります。便利な仕組みや役割を一度に増やすと、家族のペースと自分の休息を管理しすぎやすいでしょう。毎日必要な作業を確認し、担当と省ける手順を現実的に決めてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N07,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,7,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,二人が安心できる暮らしを育てる時,{event_date}から続く拡大感が、パートナーや家族と将来の住まい、同居、安心できる距離を考える力として月初に残ります。理想が一致した勢いで結論を急ぐと、時間、場所、費用の条件を見落としやすいでしょう。希望と決定事項を分け、今一緒に試せる暮らしの工夫から選んでください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N08,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,8,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家族の資産と受け継ぐ責任を見直す時,{event_date}から続く豊かさへの意識が、家族の資産、住まい、受け継いだ責任を整理する力として月初に残ります。家族への思いから負担の範囲を広げると、名義や金額の条件が曖昧になりやすいでしょう。感情を尊重しながら、資料、担当、費用、見直す時期を別々に確認してください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N09,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,9,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家族の価値観を広い世界へ開く時,{event_date}から続く前向きな余韻が、家族から受け継いだ考え方を異文化や学びと照らし、新しい暮らし方を考える力として月初に残ります。新しい価値観を唯一の答えとして持ち込むと、家族の経験や安心を否定しやすいでしょう。残したい知恵と更新したい習慣を分け、身近な選択から話してください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N10,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,10,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家庭と仕事を支える長期方針を作る時,{event_date}から続く拡大感が、家庭で大切にしたいことと仕事の将来像を結びつけ、長期方針を考える力として月初に残ります。どちらの可能性も同時に広げると、生活時間と責任の釣り合いが崩れやすいでしょう。場所、期限、支援の条件を整理し、暮らしを守れる方針から選んでください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N11,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,11,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,仲間と安心できる居場所を育てる時,{event_date}から続く明るい余韻が、友人や地域の仲間と将来の居場所を考え、交流を育てる力として月初に残ります。盛り上がった案を永続的な共同生活の計画と受け取ると、役割や距離の条件を見落としやすいでしょう。共有できる時間と場所を確かめ、小さな集まりから試してください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S04_N12,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,4,12,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,内側にある故郷の記憶を静かに守る時,{event_date}から続く穏やかな余韻が、昔の住まい、家族の記憶、言葉にならなかった安心への思いを内側で育てる時間として月初に残ります。浮かぶ感情をすべて現在の家族関係の答えと決めると、過去と今が混ざりやすいでしょう。静かに記録し、今の暮らしへ残したい願いだけを後から言葉にしてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N01,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,1,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,自分らしい喜びを堂々と表現する時,{event_date}から続く明るい余韻が、創作、恋愛、遊びを通して自分の喜びを堂々と表現する力として月初に残ります。周囲の反応を期待して見せ方や約束を大きくすると、本当に楽しみたいことを見失いやすいでしょう。心から面白いと思うことを一つ選び、小さな作品や行動として試してください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N02,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,2,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,才能と楽しみを現実の価値へ育てる時,{event_date}から続く自信の余韻が、創作や趣味の才能を認め、現実の価値へ育てたい気持ちとして月初に残ります。好意的な反応を確かな需要や報酬と同じものにすると、費用と準備時間を見落としやすいでしょう。試作品と必要経費を確認し、無理のない価格や支出から始めてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N03,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,3,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,遊び心ある言葉で創造性を伝える時,{event_date}から続く明るい感覚が、文章、会話、短い発信へ遊び心を加え、創作や恋の気持ちを伝える力として月初に残ります。話題や発信先を増やしすぎると、約束や締切を忘れ、面白さが散りやすいでしょう。伝えたい相手と媒体を絞り、反応を見ながら次の表現へ広げてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N04,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,4,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,家庭に明るい遊びと創作を持ち込む時,{event_date}から続く喜びの余韻が、家で楽しめる創作、家族や子どもとの遊びを増やし、住まいを明るくする力として月初に残ります。理想の行事や模様替えを一度に進めると、家族のペースや費用を置き去りにしやすいでしょう。全員が楽しめる時間を確かめ、続けられる小さな習慣から作ってください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N05,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,5,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,恋と創作の喜びを大きく味わう時,{event_date}から続く明るい余韻が、恋愛、創作、遊び、子どもに関する喜びを大きく味わい、表現する意欲として月初に残ります。期待や物語を先まで膨らませると、相手の気持ちや作品の現在地を見失いやすいでしょう。今この瞬間の手応えを楽しみ、次の約束や発表は確認して決めてください。,carryover;conjunction;sun;jupiter;leo,1
2026_08_SUN_JUPITER_CARRYOVER_S05_N06,2026_08_SUN_JUPITER_CARRYOVER,2026-08,conjunction_carryover,2026-08-01T00:00:00+09:00,2026-07-29T21:18:00+09:00,2026-08-05T23:59:59+09:00,1,SUN|JUPITER,SUN:LEO|JUPITER:LEO,SUN-JUPITER:0,5,2,not_applicable,JUPITER,5,6,anchor_house,SUN|JUPITER,swiss_ephemeris,SUN:JUPITER:0:2026-07-29,around_day,LEO_GROWTH,,20,80,好きなことを毎日の活力へ変える時,{event_date}から続く前向きな余韻が、好きなことを仕事や日課へ取り入れ、毎日の活力へ変える力として月初に残ります。楽しさの勢いで予定や役割を増やすと、休息や細かな確認が後回しになりやすいでしょう。喜びが集中を助ける範囲を見極め、一日の作業量と休む時間を先に決めてください。,carryover;conjunction;sun;jupiter;leo,1
