Record_ID,Record_Type,Primary_Planet,Secondary_Planet,Match_Type,Target_Sign,Target_Natal_House,Tone,Title,Interpretation,Priority,Active_Flag
RESONANCE_NEPTUNE_MARS_SAME_NATAL_9,resonance,NEPTUNE,MARS,same_natal_house,ANY,9,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_10,resonance,NEPTUNE,MARS,same_natal_house,ANY,10,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_11,resonance,NEPTUNE,MARS,same_natal_house,ANY,11,activation,,,155,0
RESONANCE_NEPTUNE_MARS_SAME_NATAL_12,resonance,NEPTUNE,MARS,same_natal_house,ANY,12,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_ARIES,resonance,NEPTUNE,JUPITER,same_sign,ARIES,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_TAURUS,resonance,NEPTUNE,JUPITER,same_sign,TAURUS,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_GEMINI,resonance,NEPTUNE,JUPITER,same_sign,GEMINI,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_CANCER,resonance,NEPTUNE,JUPITER,same_sign,CANCER,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_LEO,resonance,NEPTUNE,JUPITER,same_sign,LEO,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_VIRGO,resonance,NEPTUNE,JUPITER,same_sign,VIRGO,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_LIBRA,resonance,NEPTUNE,JUPITER,same_sign,LIBRA,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_SCORPIO,resonance,NEPTUNE,JUPITER,same_sign,SCORPIO,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_SAGITTARIUS,resonance,NEPTUNE,JUPITER,same_sign,SAGITTARIUS,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_CAPRICORN,resonance,NEPTUNE,JUPITER,same_sign,CAPRICORN,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_AQUARIUS,resonance,NEPTUNE,JUPITER,same_sign,AQUARIUS,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_SIGN_PISCES,resonance,NEPTUNE,JUPITER,same_sign,PISCES,ANY,activation,,,155,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_1,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,1,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_2,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,2,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_3,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,3,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_4,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,4,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_5,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,5,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_6,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,6,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_7,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,7,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_8,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,8,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_9,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,9,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_10,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,10,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_11,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,11,activation,,,145,0
RESONANCE_NEPTUNE_JUPITER_SAME_NATAL_12,resonance,NEPTUNE,JUPITER,same_natal_house,ANY,12,activation,,,145,0
RESONANCE_PLUTO_SUN_SAME_SIGN_ARIES,resonance,PLUTO,SUN,same_sign,ARIES,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_TAURUS,resonance,PLUTO,SUN,same_sign,TAURUS,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_GEMINI,resonance,PLUTO,SUN,same_sign,GEMINI,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_CANCER,resonance,PLUTO,SUN,same_sign,CANCER,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_LEO,resonance,PLUTO,SUN,same_sign,LEO,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_VIRGO,resonance,PLUTO,SUN,same_sign,VIRGO,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_LIBRA,resonance,PLUTO,SUN,same_sign,LIBRA,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_SCORPIO,resonance,PLUTO,SUN,same_sign,SCORPIO,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_SAGITTARIUS,resonance,PLUTO,SUN,same_sign,SAGITTARIUS,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_CAPRICORN,resonance,PLUTO,SUN,same_sign,CAPRICORN,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_AQUARIUS,resonance,PLUTO,SUN,same_sign,AQUARIUS,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_SIGN_PISCES,resonance,PLUTO,SUN,same_sign,PISCES,ANY,activation,,,170,0
RESONANCE_PLUTO_SUN_SAME_NATAL_1,resonance,PLUTO,SUN,same_natal_house,ANY,1,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_2,resonance,PLUTO,SUN,same_natal_house,ANY,2,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_3,resonance,PLUTO,SUN,same_natal_house,ANY,3,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_4,resonance,PLUTO,SUN,same_natal_house,ANY,4,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_5,resonance,PLUTO,SUN,same_natal_house,ANY,5,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_6,resonance,PLUTO,SUN,same_natal_house,ANY,6,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_7,resonance,PLUTO,SUN,same_natal_house,ANY,7,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_8,resonance,PLUTO,SUN,same_natal_house,ANY,8,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_9,resonance,PLUTO,SUN,same_natal_house,ANY,9,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_10,resonance,PLUTO,SUN,same_natal_house,ANY,10,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_11,resonance,PLUTO,SUN,same_natal_house,ANY,11,activation,,,160,0
RESONANCE_PLUTO_SUN_SAME_NATAL_12,resonance,PLUTO,SUN,same_natal_house,ANY,12,activation,,,160,0
RESONANCE_PLUTO_MARS_SAME_SIGN_ARIES,resonance,PLUTO,MARS,same_sign,ARIES,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_TAURUS,resonance,PLUTO,MARS,same_sign,TAURUS,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_GEMINI,resonance,PLUTO,MARS,same_sign,GEMINI,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_CANCER,resonance,PLUTO,MARS,same_sign,CANCER,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_LEO,resonance,PLUTO,MARS,same_sign,LEO,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_VIRGO,resonance,PLUTO,MARS,same_sign,VIRGO,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_LIBRA,resonance,PLUTO,MARS,same_sign,LIBRA,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_SCORPIO,resonance,PLUTO,MARS,same_sign,SCORPIO,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_SAGITTARIUS,resonance,PLUTO,MARS,same_sign,SAGITTARIUS,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_CAPRICORN,resonance,PLUTO,MARS,same_sign,CAPRICORN,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_AQUARIUS,resonance,PLUTO,MARS,same_sign,AQUARIUS,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_SIGN_PISCES,resonance,PLUTO,MARS,same_sign,PISCES,ANY,activation,,,165,0
RESONANCE_PLUTO_MARS_SAME_NATAL_1,resonance,PLUTO,MARS,same_natal_house,ANY,1,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_2,resonance,PLUTO,MARS,same_natal_house,ANY,2,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_3,resonance,PLUTO,MARS,same_natal_house,ANY,3,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_4,resonance,PLUTO,MARS,same_natal_house,ANY,4,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_5,resonance,PLUTO,MARS,same_natal_house,ANY,5,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_6,resonance,PLUTO,MARS,same_natal_house,ANY,6,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_7,resonance,PLUTO,MARS,same_natal_house,ANY,7,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_8,resonance,PLUTO,MARS,same_natal_house,ANY,8,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_9,resonance,PLUTO,MARS,same_natal_house,ANY,9,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_10,resonance,PLUTO,MARS,same_natal_house,ANY,10,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_11,resonance,PLUTO,MARS,same_natal_house,ANY,11,activation,,,155,0
RESONANCE_PLUTO_MARS_SAME_NATAL_12,resonance,PLUTO,MARS,same_natal_house,ANY,12,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_ARIES,resonance,PLUTO,JUPITER,same_sign,ARIES,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_TAURUS,resonance,PLUTO,JUPITER,same_sign,TAURUS,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_GEMINI,resonance,PLUTO,JUPITER,same_sign,GEMINI,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_CANCER,resonance,PLUTO,JUPITER,same_sign,CANCER,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_LEO,resonance,PLUTO,JUPITER,same_sign,LEO,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_VIRGO,resonance,PLUTO,JUPITER,same_sign,VIRGO,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_LIBRA,resonance,PLUTO,JUPITER,same_sign,LIBRA,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_SCORPIO,resonance,PLUTO,JUPITER,same_sign,SCORPIO,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_SAGITTARIUS,resonance,PLUTO,JUPITER,same_sign,SAGITTARIUS,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_CAPRICORN,resonance,PLUTO,JUPITER,same_sign,CAPRICORN,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_AQUARIUS,resonance,PLUTO,JUPITER,same_sign,AQUARIUS,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_SIGN_PISCES,resonance,PLUTO,JUPITER,same_sign,PISCES,ANY,activation,,,155,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_1,resonance,PLUTO,JUPITER,same_natal_house,ANY,1,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_2,resonance,PLUTO,JUPITER,same_natal_house,ANY,2,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_3,resonance,PLUTO,JUPITER,same_natal_house,ANY,3,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_4,resonance,PLUTO,JUPITER,same_natal_house,ANY,4,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_5,resonance,PLUTO,JUPITER,same_natal_house,ANY,5,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_6,resonance,PLUTO,JUPITER,same_natal_house,ANY,6,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_7,resonance,PLUTO,JUPITER,same_natal_house,ANY,7,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_8,resonance,PLUTO,JUPITER,same_natal_house,ANY,8,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_9,resonance,PLUTO,JUPITER,same_natal_house,ANY,9,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_10,resonance,PLUTO,JUPITER,same_natal_house,ANY,10,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_11,resonance,PLUTO,JUPITER,same_natal_house,ANY,11,activation,,,145,0
RESONANCE_PLUTO_JUPITER_SAME_NATAL_12,resonance,PLUTO,JUPITER,same_natal_house,ANY,12,activation,,,145,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_ARIES,resonance,URANUS,NEPTUNE,same_sign,ARIES,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_TAURUS,resonance,URANUS,NEPTUNE,same_sign,TAURUS,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_GEMINI,resonance,URANUS,NEPTUNE,same_sign,GEMINI,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_CANCER,resonance,URANUS,NEPTUNE,same_sign,CANCER,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_LEO,resonance,URANUS,NEPTUNE,same_sign,LEO,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_VIRGO,resonance,URANUS,NEPTUNE,same_sign,VIRGO,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_LIBRA,resonance,URANUS,NEPTUNE,same_sign,LIBRA,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_SCORPIO,resonance,URANUS,NEPTUNE,same_sign,SCORPIO,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_SAGITTARIUS,resonance,URANUS,NEPTUNE,same_sign,SAGITTARIUS,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_CAPRICORN,resonance,URANUS,NEPTUNE,same_sign,CAPRICORN,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_AQUARIUS,resonance,URANUS,NEPTUNE,same_sign,AQUARIUS,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_SIGN_PISCES,resonance,URANUS,NEPTUNE,same_sign,PISCES,ANY,mixed,,,140,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_1,resonance,URANUS,NEPTUNE,same_natal_house,ANY,1,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_2,resonance,URANUS,NEPTUNE,same_natal_house,ANY,2,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_3,resonance,URANUS,NEPTUNE,same_natal_house,ANY,3,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_4,resonance,URANUS,NEPTUNE,same_natal_house,ANY,4,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_5,resonance,URANUS,NEPTUNE,same_natal_house,ANY,5,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_6,resonance,URANUS,NEPTUNE,same_natal_house,ANY,6,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_7,resonance,URANUS,NEPTUNE,same_natal_house,ANY,7,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_8,resonance,URANUS,NEPTUNE,same_natal_house,ANY,8,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_9,resonance,URANUS,NEPTUNE,same_natal_house,ANY,9,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_10,resonance,URANUS,NEPTUNE,same_natal_house,ANY,10,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_11,resonance,URANUS,NEPTUNE,same_natal_house,ANY,11,mixed,,,130,0
RESONANCE_URANUS_NEPTUNE_SAME_NATAL_12,resonance,URANUS,NEPTUNE,same_natal_house,ANY,12,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_ARIES,resonance,URANUS,PLUTO,same_sign,ARIES,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_TAURUS,resonance,URANUS,PLUTO,same_sign,TAURUS,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_GEMINI,resonance,URANUS,PLUTO,same_sign,GEMINI,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_CANCER,resonance,URANUS,PLUTO,same_sign,CANCER,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_LEO,resonance,URANUS,PLUTO,same_sign,LEO,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_VIRGO,resonance,URANUS,PLUTO,same_sign,VIRGO,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_LIBRA,resonance,URANUS,PLUTO,same_sign,LIBRA,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_SCORPIO,resonance,URANUS,PLUTO,same_sign,SCORPIO,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_SAGITTARIUS,resonance,URANUS,PLUTO,same_sign,SAGITTARIUS,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_CAPRICORN,resonance,URANUS,PLUTO,same_sign,CAPRICORN,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_AQUARIUS,resonance,URANUS,PLUTO,same_sign,AQUARIUS,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_SIGN_PISCES,resonance,URANUS,PLUTO,same_sign,PISCES,ANY,mixed,,,140,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_1,resonance,URANUS,PLUTO,same_natal_house,ANY,1,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_2,resonance,URANUS,PLUTO,same_natal_house,ANY,2,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_3,resonance,URANUS,PLUTO,same_natal_house,ANY,3,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_4,resonance,URANUS,PLUTO,same_natal_house,ANY,4,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_5,resonance,URANUS,PLUTO,same_natal_house,ANY,5,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_6,resonance,URANUS,PLUTO,same_natal_house,ANY,6,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_7,resonance,URANUS,PLUTO,same_natal_house,ANY,7,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_8,resonance,URANUS,PLUTO,same_natal_house,ANY,8,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_9,resonance,URANUS,PLUTO,same_natal_house,ANY,9,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_10,resonance,URANUS,PLUTO,same_natal_house,ANY,10,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_11,resonance,URANUS,PLUTO,same_natal_house,ANY,11,mixed,,,130,0
RESONANCE_URANUS_PLUTO_SAME_NATAL_12,resonance,URANUS,PLUTO,same_natal_house,ANY,12,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_ARIES,resonance,NEPTUNE,PLUTO,same_sign,ARIES,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_TAURUS,resonance,NEPTUNE,PLUTO,same_sign,TAURUS,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_GEMINI,resonance,NEPTUNE,PLUTO,same_sign,GEMINI,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_CANCER,resonance,NEPTUNE,PLUTO,same_sign,CANCER,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_LEO,resonance,NEPTUNE,PLUTO,same_sign,LEO,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_VIRGO,resonance,NEPTUNE,PLUTO,same_sign,VIRGO,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_LIBRA,resonance,NEPTUNE,PLUTO,same_sign,LIBRA,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_SCORPIO,resonance,NEPTUNE,PLUTO,same_sign,SCORPIO,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_SAGITTARIUS,resonance,NEPTUNE,PLUTO,same_sign,SAGITTARIUS,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_CAPRICORN,resonance,NEPTUNE,PLUTO,same_sign,CAPRICORN,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_AQUARIUS,resonance,NEPTUNE,PLUTO,same_sign,AQUARIUS,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_SIGN_PISCES,resonance,NEPTUNE,PLUTO,same_sign,PISCES,ANY,mixed,,,140,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_1,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,1,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_2,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,2,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_3,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,3,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_4,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,4,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_5,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,5,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_6,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,6,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_7,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,7,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_8,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,8,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_9,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,9,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_10,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,10,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_11,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,11,mixed,,,130,0
RESONANCE_NEPTUNE_PLUTO_SAME_NATAL_12,resonance,NEPTUNE,PLUTO,same_natal_house,ANY,12,mixed,,,130,0
