Template_ID,Year_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_ARIES_VENUS_SCORPIO_N09,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,9,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第9ハウスにおける人生観や探求のペースを落ち着かせます。過去に学んだ知識や哲学をじっくりと復習し、自分の心に本当に響く知恵を再確認する時期です。焦って先を急がず、自らの理念を深く味わい直すことが将来の確かな指針となります。,100,1
2026_ARIES_VENUS_SCORPIO_N10,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,10,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第10ハウスであるキャリアや対外的な役割の再評価が行われます。目先の成果を追うよりも、これまでの仕事の進め方や周囲への接し方を丁寧に振り返る好期です。周囲への誠実な気配りを思い出すことが、長期的な信頼と評価を守る力となります。,100,1
2026_ARIES_VENUS_SCORPIO_N11,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,11,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行を開始し、あなたのネイタル第11ハウスの交友関係やコミュニティでの関わり方を見直す時期となります。義理での付き合いを見直し、心から安心できる旧友や大切な仲間との時間を優先してください。人間関係の風通しを良くすることが、未来への希望を健やかに育みます。,100,1
2026_ARIES_VENUS_SCORPIO_N12,2026,40,VENUS,retrograde_start,SCORPIO,SCORPIO,ANY,ANY,ANY,ANY,12,transit_calendar,VENUS:retrograde_start:SCORPIO,exact_day,{event_date}頃、金星が逆行に入り、あなたのネイタル第12ハウスである内面の世界に静かな癒やしと過去の浄化をもたらします。過去の人間関係のしがらみや後悔を優しく許し、心の中のこだわりを手放す時間です。静かな休息を慈しみ心を穏やかに整えることで、新しい愛を受け入れる準備が整います。,100,1
2026_TAURUS_NEPTUNE_ARIES_N01,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,1,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、牡牛座のあなたにとって内面を司る領域とネイタル第1ハウスが連動します。これまでの古いこだわりが解き放たれ、より自由で澄み切った自己像が芽生える時期です。無理に周囲へ合わせるのをやめ、心の奥にある直感を信じることで、あなた本来の穏やかな魅力が静かに引き出されます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N02,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,2,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第2ハウスが司る価値観や資質に作用します。目先の損得勘定を超えて、心から納得できる活動や精神的な喜びに重きを置きたくなる時期です。自らの豊かな感性を大切に育てる姿勢が、巡り巡って確かな経済的安心感と心のゆとりをもたらします。,100,1
2026_TAURUS_NEPTUNE_ARIES_N03,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,3,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第3ハウスにおける対話や思考に深い広がりをもたらします。論理的な正しさだけでなく、相手の気持ちを優しく汲み取った言葉選びが自然とできるようになる時期です。身近な人々との対話を温かく重ねることで、言葉を超えた強い絆と信頼が育まれます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N04,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,4,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第4ハウスである生活の拠点や家庭環境を優しく包み込みます。過去のわだかまりや家庭内の緊張を静かに手放し、心から安らげる空間を整える好機です。住まいを心地よく整え、自分自身を労わる時間を持つことが、日々の穏やかな活力を支えます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N05,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,5,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第5ハウスが司る創作意欲や趣味の感性を豊かに刺激します。損得や実用性を超えて、心から美しいと感じる芸術や自己表現に没頭できる実り多き時期です。自らの純粋な感性を伸び伸びと表現することが、日常に豊かな潤いと生きがいをもたらします。,100,1
2026_TAURUS_NEPTUNE_ARIES_N06,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,6,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第6ハウスである日々の実務や健康に配慮を促します。無理を重ねていた習慣や過度な責任感を手放し、心と身体の声に優しく耳を傾けるべきタイミングです。身体に負担のない穏やかな生活リズムを整えることが、持続可能な元気を保つ鍵となります。,100,1
2026_TAURUS_NEPTUNE_ARIES_N07,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,7,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第7ハウスの対人関係に精神的な調和をもたらします。利害を超えて心を通わせ合える相手との出会いや、既存のパートナーとの絆の深まりが期待できる時期です。お互いの弱さを認め合い、思いやりを持って接することで、温かい信頼関係が育ちます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N08,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る深い絆や共有のテーマに作用します。一人で抱え込んでいた心理的なプレッシャーを手放し、他者と柔軟に支え合う心地よさを実感できる時期です。素直に心を開くことで、深い安心感と再生のエネルギーを受け取ることができます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N09,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第9ハウスにおける人生観や精神的な探求を大きく広げます。現実の枠にとらわれず、高い理念や哲学、異文化の知見に触れることで、視野が豊かに刷新される好機です。未知の世界へ好奇心を広げる姿勢が、進むべき方向を明るく照らしてくれます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N10,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,10,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第10ハウスであるキャリアや社会的役割に新たな理想を宿します。単なる地位や義務のためではなく、心から共感できる理念を持った仕事に取り組む意欲が湧く時期です。誠実な志を持って自らの役割を果たすことが、長期的な信頼へと繋がります。,100,1
2026_TAURUS_NEPTUNE_ARIES_N11,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,11,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ入り、あなたのネイタル第11ハウスである交友関係や未来のビジョンに温かな光をもたらします。同じ夢や理念を共有できる仲間との自然な結びつきが生まれる実り多き時期です。利害関係を排してフラットにつながることで、未来へ向かう心強い連帯がしっかりと築かれます。,100,1
2026_TAURUS_NEPTUNE_ARIES_N12,2026,10,NEPTUNE,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,12,transit_calendar,NEPTUNE:sign_ingress:ARIES,exact_day,{event_date}頃、海王星が牡羊座へ移行し、あなたのネイタル第12ハウスである内面の世界に深い浄化と安らぎをもたらします。過去の後悔や見えない不安が静かに溶け去り、心の中に澄み切った静寂が戻ってきます。一人の時間を慈しみ、内なる直感に耳を傾けることが、新しい活力の源泉となります。,100,1
2026_TAURUS_SATURN_ARIES_N01,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,1,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、内面を整理してきた牡牛座のあなたにとって、ネイタル第1ハウスで新たな自己規律が始まります。周囲への過度な遠慮を卒業し、自分の生き方に確固たる責任を持つべき時期です。地道な努力を積み重ねることで、ブレない軸を持った揺るぎない自信が立ち上がります。,100,1
2026_TAURUS_SATURN_ARIES_N02,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,2,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第2ハウスが司る資産や才能の現実に健全な規律をもたらします。手元の収支を厳格に見直し、長期的に役立つ本物のスキルを磨くべき時期です。身の丈に合った堅実な生活設計を定着させることが、将来にわたる確かな安心を支える基盤となります。,100,1
2026_TAURUS_SATURN_ARIES_N03,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,3,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第3ハウスにおける学びや対話に規律をもたらします。雑多な情報を整理し、本当に身につけるべき実用的な知識や誠実な言葉遣いを重んじる時期です。身近な人々との対話を丁寧に重ね、事実に基づいたやり取りを心がけることで確かな信頼が育ちます。,100,1
2026_TAURUS_SATURN_ARIES_N04,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,4,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第4ハウスである家庭や住まいの基盤をじっくりと再構築します。生活空間を機能的に整え、家族との役割分担を明確にすることで、生活の地盤が固まります。プライベートの安心感を整えることが、外の世界で前進するための何よりの力となります。,100,1
2026_TAURUS_SATURN_ARIES_N05,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,5,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第5ハウスが司る創作意欲や自己表現に責任ある形を与えます。一過性の思いつきで終わらせず、手間と時間をかけて作品や趣味を丁寧に作り込む時期です。好きなことに真摯に向き合う姿勢が、周囲からの確固たる評価と実績へと結実していきます。,100,1
2026_TAURUS_SATURN_ARIES_N06,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,6,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第6ハウスである日々の実務や働き方に健全な規律をもたらします。過剰な抱え込みをやめて作業手順を効率化し、心身のゆとりを確保する好機です。睡眠や食事を大切にし、無理のない生活リズムを確立することが安定した成果を支えます。,100,1
2026_TAURUS_SATURN_ARIES_N07,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,7,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第7ハウスの人間関係やパートナーシップに対等な規律を求めます。相手への過度な甘えや遠慮を排し、お互いの境界線を尊重し合える関係を築く時期です。大切な約束事を率直に確認し合うことで、生涯を通じて頼れる強固な絆が確立されます。,100,1
2026_TAURUS_SATURN_ARIES_N08,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,8,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ移行し、あなたのネイタル第8ハウスが司る共有財産や深い絆の整理を促します。曖昧になっていた金銭の取り決めや義務感を一つずつ見直し、透明性の高いルールを定めていく時期です。誠実に責任に向き合うことで、精神的にも物質的にも揺るぎない土台が築かれます。,100,1
2026_TAURUS_SATURN_ARIES_N09,2026,10,SATURN,sign_ingress,PISCES,ARIES,ANY,ANY,ANY,ANY,9,transit_calendar,SATURN:sign_ingress:ARIES,exact_day,{event_date}頃、土星が牡羊座へ入り、あなたのネイタル第9ハウスにおける専門的な探求や人生観の体系化を後押しします。興味を広げるだけでなく、一つの専門領域や資格の習得に腰を据えて取り組むべき時期です。高い理念を日々の行動指針として定着させることが、将来の確かな羅針盤となります。,100,1
