Template_ID,Month_ID,Section_Order,Planet,Event_Type,Transit_Sign_From,Transit_Sign_To,Solar_House_From,Solar_House_To,Natal_House_From,Natal_House_To,Natal_House_At_Event,Date_Source,Date_Key,Date_Precision,Paragraph_Template,Priority,Active_Flag
2026_10_SIGN_SUN_LIBRA_SCORPIO_S04_S05_N10,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,4,5,ANY,ANY,10,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ移る{event_date}を境に、足元を固めていた準備期間から、自らのクリエイティブな才能を仕事の現場で大きく発揮する段階へ移ります。独創的なアイデアを堂々と提案することで、周囲からの評価が一気に高まり、目覚ましい実績を打ち立てられます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S04_S05_N11,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,4,5,ANY,ANY,11,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移ることで、私生活を整えていた時期から、仲間と共に心躍るイベントや未来のプロジェクトを企画する段階へ入ります。みんなで楽しむ情熱を共有することで、コミュニティの一体感が高まり、希望に満ちた活動が加速します。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S04_S05_N12,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,4,5,ANY,ANY,12,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}以降、静かに内省を深めていた流れから、夢やインスピレーションを絵や音楽など自由な形で表現する段階へ進みます。目に見えない世界の美しさを感性で捉え形にすることで、心が深く浄化され、魂が喜びに満たされます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N01,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,1,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ移ると、華やかに自分を表現していた時期から、日々の生活習慣や実務環境を堅実に整える段階へ切り替わります。身体の声に耳を傾け、無理のない作業ペースと丁寧なセルフケアを定着させるほど、持続可能な活力が養われます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N02,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,2,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}を境に、趣味や楽しみに使っていたエネルギーを、日々の業務効率や家計の管理体制を整える方向へシフトさせます。実務上の無駄を削ぎ落とし、丁寧な作業を積み重ねることで、経済的な基盤と安心感がしっかりと固まります。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N03,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,3,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移動することで、自由な発信を楽しんでいた状態から、職場の業務連絡や実務的な情報共有を正確に行う流れへ進みます。曖昧な指示を避け、要点を明確に伝達することで、周囲との連携がスムーズになり業務の精度が向上します。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N04,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,4,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,自分の楽しみを優先していた流れは、太陽が天秤座から蠍座へ移る{event_date}から、住まいの衛生環境や日々の家事ルーティンを改善する方向へ向かいます。生活の細部を丁寧に整え、家族と無理のない分担を行うことが、心身の健康と家庭の平穏をしっかりと支えます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N05,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,5,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ入ることで、感性に任せて楽しんでいた創作活動を、日々の確実な練習や実務的な技術向上へと落とし込む段階へ移行します。地道な基礎固めをコツコツと積み重ねる姿勢が、作品の完成度をプロの領域へと引き上げてくれます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N06,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,6,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ移る{event_date}以降、直感で動いていたペースから、日々のスケジュール管理と健康維持を徹底する段階へ切り替わります。タスクの優先順位を整理し、定期的な休息を取り入れることで、慢性的な疲労が解消され高い集中力が持続します。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N07,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,7,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移ると、二人で楽しむ時間を過ごしていた段階から、日々の家事や実務の役割分担を公平に整える時期へ進みます。お互いの負担を思いやりながら具体的なルールを話し合うことで、信頼関係がより現実的で強固なものになります。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N08,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,8,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽の天秤座から蠍座への移動が起こる{event_date}から、情熱の赴くままに行動していた流れが、共有資産の管理や日々の共同責務を誠実に果たす方向へ深まります。細かな収支や契約内容を正確に確認し合うことで、精神的な不安が解消され大きな安心を得られます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N09,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,9,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ入ると、広い視野でアイデアを膨らませていた時期から、専門的な知見を日々の実務や健康管理に具体的に応用する段階へ進みます。学んだ理論を現場の手順に落とし込むことで、作業効率と自らの専門性が着実に向上していきます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N10,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,10,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ移る{event_date}を境に、独自の才能をアピールしていた流れから、職場の業務手順を標準化し確実な実績を積み重ねる段階へ移ります。細やかな配慮とミスのない丁寧な仕事を徹底することで、組織内での信頼が揺るぎないものになります。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N11,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,11,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移ることで、仲間とイベントを楽しんでいた時期から、プロジェクトの実務タスクや役割分担を整理する段階へ入ります。現場の進行を丁寧にサポートし足元を固める姿勢が、チーム全体の目標達成を力強く後押しします。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S05_S06_N12,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,5,6,ANY,ANY,12,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}以降、自由に感性を解放していた状態から、静かに心身の疲労を癒やし生活リズムをリセットする流れへ進みます。不要な義務感を手放し、睡眠や静養を大切にすることで、身体の奥底から清らかな活力が蘇ってきます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N01,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,1,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ移ると、作業やルーティンの調整に追われていた時期から、大切な相手と正面から向き合い深い関係性を築く段階へ切り替わります。一人で抱え込まずに対話の時間を作り、互いの本音を伝え合うことで、心強い協力体制が生まれます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N02,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,2,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}を境に、日々の業務効率化に集中していた流れから、パートナーとの共同管理や公平な条件交渉に向き合う段階へ進みます。具体的な費用分担や契約内容を丁寧にすり合わせることで、将来に向けた安心感と信頼がしっかりと育まれます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N03,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,3,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移動することで、業務連絡のやり取りを中心としていた状態から、特定の人と深い意思疎通や対話を重ねる流れへ入ります。表面的な言葉遣いを排し、誠実に相手の話に耳を傾ける姿勢が、一対一の関係を一段と強固なものにします。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N04,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,4,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,日々の家事や私生活の手入れに向いていた意識は、太陽が天秤座から蠍座へ移る{event_date}から、家族やパートナーとの心理的な結びつきを深める方向へシフトします。居場所のルールを押しつけるのではなく、相手の要望も尊重して話し合うことが温かい家庭の調和を守ります。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N05,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,5,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ入ることで、実務的な技術の習得に専念していた時期から、特定のパートナーと一緒に創作や趣味を楽しむ段階へ移行します。互いの感性を認め合い刺激を与え合うことで、単独では得られない豊かな表現力と喜びが引き出されます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N06,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,6,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ移る{event_date}以降、一人で抱えていた業務や健康ルーティンを、協力者やパートナーと分担し合う段階へ変わります。負担を一人で背負わず、素直に助けを求め合うことで、現場のストレスが軽減され持続可能な連携体制が整います。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N07,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,7,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移ると、日々の雑務をこなすペースから、一対一の人間関係で重要な約束や合意を交わす時期へ進みます。お互いの違いを受け入れ、対等な立場で未来の方針を言葉にすることで、揺るぎない信頼関係が確立されていきます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N08,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,8,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽の天秤座から蠍座への移動が起こる{event_date}から、実務の処理に向いていたエネルギーが、パートナーとの深い共有財産や心理的なコミットメントへ深まります。曖昧な取り決めをなくし、率直な対話を通じて絆を結び直すことで、再生の力を得られます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N09,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,9,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ入ると、現場の作業手順を整えていた時期から、パートナーと共に高度な学びや将来のビジョンを語り合う段階へ進みます。互いの世界観を尊重し、知的な刺激を分かち合うことで、精神的な結びつきがより高いステージへと昇華します。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N10,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,10,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ移る{event_date}を境に、現場の実務を積み重ねていた流れから、重要なビジネスパートナーやクライアントとの提携を強固にする段階へ移ります。誠実な交渉と公平な条件提示を徹底することで、社会的な信用と大きな成果を勝ち取れます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N11,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,11,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移ることで、タスクの消化に専念していた時期から、仲間の中から特に信頼できるパートナーと深く連携する段階へ入ります。共通の理想に向かって二人三脚で前進することで、プロジェクトの推進力が劇的に高まります。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S06_S07_N12,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,6,7,ANY,ANY,12,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}以降、日々の義務感から少し距離を置き、大切な人との静かな対話を通じて心の平穏を取り戻す流れへ進みます。過去の人間関係のしこりを手放し、感謝の気持ちで相手と向き合うことで、心が深く癒やされていきます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S07_S08_N01,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,7,8,ANY,ANY,1,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}に太陽が天秤座から蠍座へ移ると、対人関係のバランスを整えていた時期から、相手と深い信頼や共同の責任を分かち合う段階へ切り替わります。表面的な妥協を排し、自他の境界線を保ちながら本音で向き合うことで、真の絆と精神的な強さが育まれます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S07_S08_N02,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,7,8,ANY,ANY,2,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,太陽が天秤座から蠍座へ入る{event_date}を境に、契約条件を話し合っていた流れから、共同資産の管理や将来の資金計画を具体化する段階へ進みます。曖昧な金銭のやり取りをなくし、明確なルールを整えることで、経済的な安心感と持続可能な豊かさを築けます。,100,1
2026_10_SIGN_SUN_LIBRA_SCORPIO_S07_S08_N03,2026-10,30,SUN,sign_ingress,LIBRA,SCORPIO,7,8,ANY,ANY,3,transit_calendar,SUN:sign_ingress:SCORPIO,exact_day,{event_date}、太陽が天秤座から蠍座へ移動することで、対話の機会を広げていた状態から、デリケートな話題や本質的な相談にじっくり向き合う流れへ入ります。言葉を慎重に選び、相手の真意を深く汲み取る姿勢が、相互の理解と安心感を一段と強固にします。,100,1
