"Record_ID","Month_ID","Record_Type","Primary_Planet","Secondary_Planet","Primary_Sign","Secondary_Sign","Match_Type","Target_Natal_House","Valid_From","Valid_To","State_Changes","Tone","Title","Interpretation","Priority","Active_Flag"
"2026_08_RESONANCE_URANUS_MARS_GEMINI_CANCER_20260811_20260831_SAME_NATAL_09","2026-08","resonance","URANUS","MARS","GEMINI","CANCER","same_natal_house","9","2026-08-11","2026-08-31","MARS:2026-08-11:sign_ingress","activation","新しい思想を心の拠り所へ育てる時","8月11日頃に火星が双子座から蟹座へ移ると、学問や遠い世界の領域で続く双子座の天王星の新しい視点に、心の拠り所を求める力が加わります。多様な知識を集めるだけでなく、暮らしや大切な人をどう守るかへ落とし込むと、学びが自分の信念へ育つでしょう。親しみのある考えだけを正しいとしたり、異なる文化を感情で判断したりすると、視野の広がりが止まります。原典と体験の両方を確かめ、疑問を持ち帰る余地を残してください。心に響くことと事実であることを丁寧に分けましょう。","155","1"
"2026_08_RESONANCE_URANUS_MARS_GEMINI_CANCER_20260811_20260831_SAME_NATAL_10","2026-08","resonance","URANUS","MARS","GEMINI","CANCER","same_natal_house","10","2026-08-11","2026-08-31","MARS:2026-08-11:sign_ingress","activation","仕事の改革を守る責任へつなぐ時","8月11日頃に火星が双子座から蟹座へ移ると、仕事上の立場や社会的役割の領域で働く双子座の天王星の改革力に、現場を守る責任感が加わります。新しい提案を、利用する人や支える人の安心へ結び付けると、試行段階から定着へ進みやすくなるでしょう。批判から案を守ろうとして情報を閉じたり、仲間の負担を一人で抱えたりすると、改善の柔軟さが失われます。目的、相談先、見直す時点を共有し、支援を求めてください。守る対象が明確なら、独創性を責任ある行動へ変えられます。","155","1"
"2026_08_RESONANCE_URANUS_MARS_GEMINI_CANCER_20260811_20260831_SAME_NATAL_11","2026-08","resonance","URANUS","MARS","GEMINI","CANCER","same_natal_house","11","2026-08-11","2026-08-31","MARS:2026-08-11:sign_ingress","activation","仲間の未来を支える場を作る時","8月11日頃に火星が双子座から蟹座へ移ると、仲間や未来計画の領域で続く双子座の天王星のネットワーク力に、居場所を守る行動力が加わります。情報をつなぐだけでなく、参加者が安心して意見を出せる連絡方法や役割を整えると、企画が根づきやすいでしょう。仲間を守ろうとして異論を遠ざけたり、一部の人へ世話を集中させたりすると、自由な集まりが閉鎖的になります。退出や休止の選択肢も示し、支える役を交代してください。安心して戻れる場が、新しい未来案を長く育てます。","155","1"
"2026_08_RESONANCE_URANUS_MARS_GEMINI_CANCER_20260811_20260831_SAME_NATAL_12","2026-08","resonance","URANUS","MARS","GEMINI","CANCER","same_natal_house","12","2026-08-11","2026-08-31","MARS:2026-08-11:sign_ingress","activation","内側の不安を静かな創造へ移す時","8月11日頃に火星が双子座から蟹座へ移ると、休息や無意識の領域で働く双子座の天王星のひらめきに、内側の安心を取り戻す行動力が加わります。夢や突然の考えを記録し、静かな創作や身近な人への相談へ移すと、言葉にならない緊張に出口を作れるでしょう。不安の理由を急いで分析したり、誰かを守るために眠る時間まで削ったりすると、感受性が消耗へ傾きます。通知を切り、落ち着く場所と相談先を先に確保してください。答えを出さない休息も、変化を受け止める大切な行動です。","155","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_01","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","1","2026-08-01","2026-08-31","none","activation","個性を広げ新しい看板を掲げる月","今月を通して、双子座の天王星と獅子座の木星が自己表現の領域へ集まり、新しい自分を試す自由と、個性を堂々と育てる余地が重なります。学びや出会いから得た変化を、話し方、肩書、装いへ取り入れると、未来の選択肢が広がるでしょう。注目を求めて変化を大きく見せたり、可能性を一度に引き受けたりすると、自分の軸が散りやすくなります。試したことを言葉で説明し、長く続けたいものを選んでください。小さな更新を丁寧に喜び、途中の学びも共有する姿勢が、新しい看板を自然に育てます。","145","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_02","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","2","2026-08-01","2026-08-31","none","activation","価値の伝え方を大きく育てる月","今月を通して、双子座の天王星と獅子座の木星が収入や所有の領域へ働き、新しい稼ぎ方と、自分の価値を豊かに示す力が重なります。複数の販売方法、情報ツール、得意分野の発信を試すと、資源を生かす意外な道が見つかるでしょう。期待を大きくしすぎて支出を増やしたり、反応の良さだけで契約を広げたりしない慎重さも必要です。小さな試行ごとに収支と手応えを記録してください。周囲の助言も聞きながら、自信と数字を毎週丁寧に確かめるほど、無理のない成長を長く持続できます。","145","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_03","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","3","2026-08-01","2026-08-31","none","activation","独自の学びを堂々と届ける月","今月を通して、双子座の天王星と獅子座の木星が学びと伝達の領域で重なり、独自の知識を広く届ける喜びが高まります。新しい機器、短い講座、発表や執筆を通じて、離れていた情報を結び付けると、大きな学びへ発展するでしょう。面白さを優先して事実確認を省いたり、話す量が増えて相手の質問を聞き逃したりしない注意が必要です。出典と自分の解釈を分け、対話の時間を残してください。伝えた後も質問を歓迎し、学び直せる循環を続けることが、多くの人へ届く独自の声を育てます。","145","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_04","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","4","2026-08-01","2026-08-31","none","activation","家の未来像を明るく広げる月","今月を通して、双子座の天王星と獅子座の木星が家や家族の領域へ集まり、暮らしの自由度を高めながら、居場所の喜びを広げる流れが生まれます。通信環境、部屋の用途、家族の交流方法を工夫すると、未来に合う暮らし方を試せるでしょう。理想を大きく描くあまり、費用や家族それぞれの都合を置き去りにすると、善意の計画が負担へ変わります。試用期間と予算を決め、感想を聞いて調整してください。家族それぞれが参加できる小さな工夫を重ねることが、家の明るさを長く支えます。","145","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_05","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","5","2026-08-01","2026-08-31","none","activation","創作の遊び場を大胆に広げる月","今月を通して、双子座の天王星と獅子座の木星が創作や恋愛、遊びの領域で重なり、ひらめきを大胆に楽しむ余地が広がります。異なる表現を組み合わせる、新しい場で発表する、普段と違う誘いを試すことで、喜びの幅が増すでしょう。反応の大きさを求めて予定や作品を増やしすぎたり、相手にも同じ熱量を期待したりすると、楽しさが競争へ傾きます。自由にやめられる試みを選び、相手の選択も尊重してください。互いの遊び心を丁寧に分かち合うほど、独自の魅力が自然に豊かに育ちます。","145","1"
"2026_08_RESONANCE_URANUS_JUPITER_GEMINI_LEO_20260801_20260831_SAME_NATAL_06","2026-08","resonance","URANUS","JUPITER","GEMINI","LEO","same_natal_house","6","2026-08-01","2026-08-31","none","activation","仕事の工夫を成長の仕組みにする月","今月を通して、双子座の天王星と獅子座の木星が仕事と日課の領域へ働き、新しい手順を試す力と、得意を大きく育てる余地が重なります。連絡経路、道具、担当方法を更新すると、日々の仕事から学びや役割の広がりが生まれるでしょう。できることが増える分、依頼を抱えすぎたり、効率化のために休息を削ったりしない配慮が必要です。成果だけでなく体調と作業時間も記録してください。無理なく続けられる工夫を仲間と共有すると、個人の成長が職場全体の新しい余地へつながります。","145","1"
