Rule_ID,Category,Factor_Type,Peak_Type,Transit_Planet,Natal_Target,Target_Role,House_System,Target_House,Aspect_Angle,Aspect_Class,Transit_State,Orb_Max,Duration_Days_Before,Duration_Days_After,Activation_Weight,Caution_Weight,Intensity_Hint,Tone,Monthly_Title,Monthly_Summary,Monthly_Description,Monthly_Caution,Yearly_Summary,Priority,Tags,Active_Flag,Narrative_Key,Narrative_Priority
GENERAL_NEPTUNE_N_ASC_CONJ_SENSITIVITY,general_health,transit_to_natal,body_condition,NEPTUNE,ASC,self_body,natal,ANY,0,conjunction,direct,1.5,5,10,1,3,caution_only,heavy,体感が繊細になりやすい,周囲の影響を受けやすく休息が必要な時期です,気分や体調が環境に左右されやすく静かな回復時間を取りたい流れです,境界線を曖昧にして無理を引き受けないこと,感受性と休息の扱いが重要になる流れ,62,aspect;neptune;asc;conjunction;sensitivity,1,self_pace,3
GENERAL_PLUTO_N_SUN_HARD_DEEP_RESET,general_health,transit_to_natal,reset,PLUTO,SUN,vitality,natal,ANY,90,hard,direct,1.5,7,10,1,3,background_only,heavy,深い立て直しの背景,生き方や体力配分を根本から見直しやすい時期です,大きな圧力を感じやすい背景で短期天体が重なる時に生活の再編が起こりやすくなります,一気に変えようとせず安全な範囲で調整すること,根本的な再編の背景が続く流れ,63,aspect;pluto;sun;hard;background;reset,1,transition,2
GENERAL_PLUTO_N_MOON_HARD_EMOTIONAL_DEPTH,general_health,transit_to_natal,pressure,PLUTO,MOON,emotion_moon,natal,ANY,90,hard,direct,1.5,7,10,1,3,background_only,heavy,感情の深い圧が出やすい,心の奥の疲れやこだわりが浮かびやすい背景です,短期天体が重なる時に感情の整理や生活環境の見直しが強まりやすくなります,極端な判断を避けて安全な距離を取ること,感情の深い再編が背景にある流れ,64,aspect;pluto;moon;hard;background;emotion,1,pressure,3
GENERAL_SUN_N_MOON_CONJ_BODY_RHYTHM,general_health,transit_to_natal,life_rhythm,SUN,MOON,emotion_moon,natal,ANY,0,conjunction,direct,3,2,3,3,1,medium,active,生活リズムを整えやすい,気分と行動の切り替えが起こりやすい時期です,日々の過ごし方や休み方を見直し新しいリズムへ移りやすくなります,気分だけで予定を増やしすぎないこと,生活リズムの切り替えが起こりやすい流れ,65,aspect;sun;moon;conjunction;life_rhythm,1,routine,3
GENERAL_SUN_N_ASC_CONJ_SELF_RESET,general_health,transit_to_natal,vitality,SUN,ASC,self_body,natal,ANY,0,conjunction,direct,3,2,3,4,0,high,active,自分を立て直しやすい,体感と行動がそろいやすい時期です,自分の調子を把握しやすく生活の優先順位を組み直すきっかけになります,勢いで無理な予定を増やさないこと,自己調整と始動の節目,66,aspect;sun;asc;conjunction;vitality,1,self_pace,3
GENERAL_SUN_N_SATURN_SOFT_STABLE_ROUTINE,general_health,transit_to_natal,life_rhythm,SUN,SATURN,responsibility,natal,ANY,120,soft,direct,3,2,3,3,0,medium,positive,責任の持ち方に意識が向く時期,太陽がネイタルの責任の持ち方に無理のない後押しを作り、意志と活力の扱い方を見直しやすい流れです。,日々の選択に太陽らしい動きが出ます。責任の持ち方の状態を確かめ、無理のない段取りへ整えることで、この時期の刺激を活かせます。,気分や勢いだけで予定を増やさず、疲れが残らない進め方を選んでください。,太陽がネイタルの責任の持ち方を刺激し、意志と活力の扱い方を調整する流れです。,67,aspect;sun;saturn;soft;routine,1,routine,2
GENERAL_MOON_N_ASC_CONJ_BODY_SIGNAL,general_health,transit_to_natal,body_condition,MOON,ASC,self_body,natal,ANY,0,conjunction,direct,3,0,1,1,1,low,mixed,体感のサインが出やすい日,その日の気分や体調を確認したいタイミングです,長い期間ではなく当日の体感として疲れや安心感の変化が出やすくなります,体のサインを無視しないこと,体感の変化が出やすい日,68,aspect;moon;asc;daily_modifier,1,self_pace,3
GENERAL_MOON_N_SATURN_HARD_DAILY_HEAVY,general_health,transit_to_natal,rest,MOON,SATURN,responsibility,natal,ANY,90,hard,direct,3,0,1,1,2,low,heavy,気分が重くなりやすい日,休息や予定調整を優先したいタイミングです,長い期間ではなく当日の気分の重さや責任感として出やすい配置です,無理に元気を出そうとしないこと,休息を意識したい日,69,aspect;moon;saturn;daily_modifier;caution,1,recovery,2
GENERAL_MERCURY_N_SUN_CONJ_MENTAL_START,general_health,transit_to_natal,mental_focus,MERCURY,SUN,vitality,natal,ANY,0,conjunction,direct,3,1,2,3,0,medium,active,自分の方向性に意識が向く時期,水星がネイタルの自分の方向性に重なりを作り、思考と連絡の扱い方を見直しやすい流れです。,日々の選択に水星らしい動きが出ます。自分の方向性の状態を確かめ、無理のない段取りへ整えることで、この時期の刺激を活かせます。,気分や勢いだけで予定を増やさず、疲れが残らない進め方を選んでください。,水星がネイタルの自分の方向性を刺激し、思考と連絡の扱い方を調整する流れです。,70,aspect;mercury;sun;mental_focus,1,cognitive_load,2
GENERAL_MERCURY_N_MOON_CONJ_MOOD_WORDS,general_health,transit_to_natal,mental_focus,MERCURY,MOON,emotion_moon,natal,ANY,0,conjunction,direct,3,1,2,2,1,medium,mixed,気分を言葉にしやすい,感情や体感を整理しやすい時期です,ぼんやりしていた疲れや不安を言葉にすることで生活調整のヒントが見えやすくなります,考えすぎて眠りを削らないこと,感情と言葉を整理する流れ,71,aspect;mercury;moon;mental_focus,1,cognitive_load,3
GENERAL_MERCURY_N_ASC_CONJ_BODY_CHECK,general_health,transit_to_natal,body_condition,MERCURY,ASC,self_body,natal,ANY,0,conjunction,direct,3,1,2,2,0,medium,active,心身のペースに意識が向く時期,水星がネイタルの心身のペースに重なりを作り、思考と連絡の扱い方を見直しやすい流れです。,日々の選択に水星らしい動きが出ます。心身のペースの状態を確かめ、無理のない段取りへ整えることで、この時期の刺激を活かせます。,気分や勢いだけで予定を増やさず、疲れが残らない進め方を選んでください。,水星がネイタルの心身のペースを刺激し、思考と連絡の扱い方を調整する流れです。,72,aspect;mercury;asc;body_check,1,self_pace,3
GENERAL_MERCURY_N_MARS_HARD_NERVOUS_RUSH,general_health,transit_to_natal,mental_focus,MERCURY,MARS,action_drive,natal,ANY,90,hard,direct,3,1,2,2,2,medium,caution,神経が急ぎやすい,焦りや連絡ミスに注意したい時期です,頭の回転は速くなりますが急ぎすぎて疲れやすいため確認と休憩が必要です,即答や詰め込みを避けること,思考と行動が急ぎやすい流れ,73,aspect;mercury;mars;hard;nervous,1,cognitive_load,2
GENERAL_MARS_N_SUN_SOFT_ENERGY_FLOW,general_health,transit_to_natal,vitality,MARS,SUN,vitality,natal,ANY,120,soft,direct,3,2,3,4,1,high,active,行動力が戻りやすい,体を動かして調子を作りやすい時期です,無理のない範囲で動くほど気力が戻りやすく生活の停滞をほどきやすくなります,勢いで休息を削らないこと,行動力が回復しやすい流れ,74,aspect;mars;sun;soft;vitality,1,self_pace,2
GENERAL_MARS_N_MOON_HARD_BODY_STRESS,general_health,transit_to_natal,body_condition,MARS,MOON,emotion_moon,natal,ANY,90,hard,direct,3,2,3,3,2,medium,mixed,体感が荒れやすい,感情と体力の波が強まりやすい時期です,やる気と疲れが同時に出やすく睡眠や食事のリズムを崩しやすい配置です,感情的な勢いで予定を詰めないこと,体感の波が強まりやすい流れ,75,aspect;mars;moon;hard;body_stress,1,self_pace,3
GENERAL_MARS_N_ASC_CONJ_BODY_ACTION,general_health,transit_to_natal,body_condition,MARS,ASC,self_body,natal,ANY,0,conjunction,direct,3,2,3,4,2,high,mixed,体を動かしたくなる,行動量が増えやすく負荷管理が大切です,活動スイッチが入りやすい一方で疲労や焦りも出やすいため休憩を組み込みたい時期です,無理な運動や詰め込みを避けること,行動量と体力配分がテーマになる流れ,76,aspect;mars;asc;body_action,1,self_pace,3
GENERAL_JUPITER_N_SUN_SOFT_RECOVERY_SUPPORT,general_health,transit_to_natal,vitality,JUPITER,SUN,growth_support,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,positive,自分の方向性に意識が向く時期,木星がネイタルの自分の方向性に無理のない後押しを作り、回復の余地と視野の扱い方を見直しやすい流れです。,日々の選択に木星らしい動きが出ます。自分の方向性の状態を確かめ、無理のない段取りへ整えることで、この時期の刺激を活かせます。,気分や勢いだけで予定を増やさず、疲れが残らない進め方を選んでください。,木星がネイタルの自分の方向性を刺激し、回復の余地と視野の扱い方を調整する流れです。,77,aspect;jupiter;sun;soft;recovery,1,self_pace,2
GENERAL_JUPITER_N_MOON_SOFT_EMOTIONAL_EASE,general_health,transit_to_natal,rest,JUPITER,MOON,emotion_moon,natal,ANY,120,soft,direct,2.5,3,5,3,0,medium,positive,気分と生活リズムに意識が向く時期,木星がネイタルの気分と生活リズムに無理のない後押しを作り、回復の余地と視野の扱い方を見直しやすい流れです。,日々の選択に木星らしい動きが出ます。気分と生活リズムの状態を確かめ、無理のない段取りへ整えることで、この時期の刺激を活かせます。,気分や勢いだけで予定を増やさず、疲れが残らない進め方を選んでください。,木星がネイタルの気分と生活リズムを刺激し、回復の余地と視野の扱い方を調整する流れです。,78,aspect;jupiter;moon;soft;rest,1,recovery,3
GENERAL_JUPITER_N_ASC_CONJ_BODY_EXPANSION,general_health,transit_to_natal,vitality,JUPITER,ASC,self_body,natal,ANY,0,conjunction,direct,2.5,3,5,4,1,high,positive,元気を広げやすい,生活や体調改善に前向きになりやすい時期です,体を整えるための行動や新しい習慣を始めやすく気分も広がりやすくなります,楽観しすぎて予定を増やしすぎないこと,生活改善に前向きな流れ,79,aspect;jupiter;asc;conjunction;vitality,1,self_pace,3
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_1H,general_health,natal_house,vitality,SUN,ANY,core_theme,natal,1,ANY,none,ingress,3,0,5,4,0,high,active,自分のペースを整える時期,太陽が自分の状態、見せ方、始動の仕方を刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル1Hに入り、自分の状態、見せ方、始動の仕方の扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル1Hを通る間、自分の状態、見せ方、始動の仕方を整え直す流れです。,80,auto;general_health;natal_house;sun;natal;1h,1,self_pace,3
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_3H,general_health,natal_house,mental_focus,SUN,ANY,core_theme,natal,3,ANY,none,ingress,3,0,5,4,0,high,active,思考と連絡を整える時期,太陽が考え方、連絡、身近な移動を刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル3Hに入り、考え方、連絡、身近な移動の扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル3Hを通る間、考え方、連絡、身近な移動を整え直す流れです。,81,auto;general_health;natal_house;sun;natal;3h,1,cognitive_load,1
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_4H,general_health,natal_house,home_base,SUN,ANY,core_theme,natal,4,ANY,none,ingress,3,0,5,4,0,high,active,生活の土台を整える時期,太陽が住まい、安心感、身近な居場所を刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル4Hに入り、住まい、安心感、身近な居場所の扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル4Hを通る間、住まい、安心感、身近な居場所を整え直す流れです。,82,auto;general_health;natal_house;sun;natal;4h,1,recovery,3
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_6H,general_health,natal_house,body_condition,SUN,ANY,core_theme,natal,6,ANY,none,ingress,3,0,5,4,0,high,active,日課とコンディションを整える時期,太陽が日課、作業量、セルフケアを刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル6Hに入り、日課、作業量、セルフケアの扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル6Hを通る間、日課、作業量、セルフケアを整え直す流れです。,83,auto;general_health;natal_house;sun;natal;6h,1,self_pace,3
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_9H,general_health,natal_house,reset,SUN,ANY,core_theme,natal,9,ANY,none,ingress,3,0,5,4,0,high,active,視野を立て直す時期,太陽が学び、意味づけ、少し先の見通しを刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル9Hに入り、学び、意味づけ、少し先の見通しの扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル9Hを通る間、学び、意味づけ、少し先の見通しを整え直す流れです。,84,auto;general_health;natal_house;sun;natal;9h,1,transition,1
AUTO_GENERAL_HEALTH_NATAL_HOUSE_SUN_NATAL_12H,general_health,natal_house,rest,SUN,ANY,core_theme,natal,12,ANY,none,ingress,3,0,5,4,0,high,active,休息の取り方を見直す時期,太陽が休息、睡眠、ひとりで回復する時間を刺激し、自分の意志や活力に意識が向きやすい流れです。,太陽の動きがネイタル12Hに入り、休息、睡眠、ひとりで回復する時間の扱い方を整え直す機会になります。無理に加速するより、今の状態に合う段取りを選ぶほど流れを活かせます。,予定を詰め込みすぎず、生活リズムを崩さない範囲で進めてください。,太陽がネイタル12Hを通る間、休息、睡眠、ひとりで回復する時間を整え直す流れです。,85,auto;general_health;natal_house;sun;natal;12h,1,recovery,3
